M,K,N,shape_str,overlap_ratio,prefetch_ratio,ratio_str,avg_gflops,peak_gflops,avg_time_ms,std_time_ms,flops,cv,efficiency,matrix_volume
4096,4096,4096,4096x4096x4096,0.6,0.4,"o=0.6, p=0.4",232147.84762819164,233676.14003298787,0.592031995455424,0.0018737879334394312,137438953472,0.3165011262605848,23214.784762819163,68719476736
6144,6144,6144,6144x6144x6144,0.0,0.0,"o=0.0, p=0.0",230621.25772167346,231099.96540120448,2.0113343954086305,0.0018571979330714806,463856467968,0.09233660684722518,23062.125772167346,231928233984
6144,6144,6144,6144x6144x6144,1.0,1.0,"o=1.0, p=1.0",243874.3029588705,254396.5407526439,1.9020309329032898,0.03310395440195344,463856467968,1.7404529983864694,24387.43029588705,231928233984
6144,6144,6144,6144x6144x6144,0.25,0.0,"o=0.25, p=0.0",230461.27079372064,230849.6925679364,2.012730669975281,0.0018601029321904433,463856467968,0.09241688219583238,23046.127079372065,231928233984
6144,6144,6144,6144x6144x6144,0.5,0.0,"o=0.5, p=0.0",230504.7605013763,230842.3518918042,2.0123509248097737,0.0019401839410583236,463856467968,0.09641379727254717,23050.47605013763,231928233984
6144,6144,6144,6144x6144x6144,0.75,0.0,"o=0.75, p=0.0",230368.36396934063,230949.001899302,2.013542397816976,0.00199559557600446,463856467968,0.09910869411878423,23036.836396934064,231928233984
6144,6144,6144,6144x6144x6144,0.0,0.25,"o=0.0, p=0.25",227211.5665923046,227723.55330272377,2.0415178457895915,0.002002986458975189,463856467968,0.09811261082562324,22721.15665923046,231928233984
6144,6144,6144,6144x6144x6144,0.0,0.5,"o=0.0, p=0.5",222725.5713506631,223217.39922361483,2.0826367855072023,0.0021895794706735874,463856467968,0.1051349657276096,22272.55713506631,231928233984
6144,6144,6144,6144x6144x6144,0.0,0.75,"o=0.0, p=0.75",208862.96661274237,209687.9040957506,2.220865074793498,0.004650253401770848,463856467968,0.2093892805353446,20886.29666127424,231928233984
6144,6144,6144,6144x6144x6144,0.25,0.25,"o=0.25, p=0.25",227186.51952964134,227598.39875211692,2.0417429208755493,0.002203384410951513,463856467968,0.10791683852179822,22718.651952964134,231928233984
6144,6144,6144,6144x6144x6144,0.5,0.5,"o=0.5, p=0.5",222721.11958596978,223117.7689065376,2.0826784133911134,0.0019248075283429845,463856467968,0.092419814598689,22272.11195859698,231928233984
6144,6144,6144,6144x6144x6144,0.75,0.75,"o=0.75, p=0.75",208817.23073733028,209684.8531766927,2.2213514963785808,0.00510126460835481,463856467968,0.2296468891425462,20881.72307373303,231928233984
6144,6144,6144,6144x6144x6144,0.25,0.75,"o=0.25, p=0.75",208901.79572909942,209997.75156290943,2.2204522768656414,0.004495408841871981,463856467968,0.20245464803313115,20890.179572909943,231928233984
6144,6144,6144,6144x6144x6144,0.75,0.25,"o=0.75, p=0.25",227221.65649140297,227616.26574626588,2.041427191098531,0.0015383055477445236,463856467968,0.07535441648137997,22722.165649140297,231928233984
6144,6144,6144,6144x6144x6144,0.5,0.25,"o=0.5, p=0.25",227157.918631489,227548.38076498703,2.0419999917348224,0.0018954568416160553,463856467968,0.092823547957301,22715.7918631489,231928233984
6144,6144,6144,6144x6144x6144,0.25,0.5,"o=0.25, p=0.5",222633.43537177547,223083.41042792896,2.0834986766179404,0.0022875859590829957,463856467968,0.10979541214762574,22263.34353717755,231928233984
6144,6144,6144,6144x6144x6144,0.5,0.75,"o=0.5, p=0.75",208976.38314918554,209830.56017448328,2.219659757614136,0.005034528368552523,463856467968,0.22681531938768973,20897.638314918557,231928233984
6144,6144,6144,6144x6144x6144,0.75,0.5,"o=0.75, p=0.5",222663.64508353287,223389.40155196463,2.0832159996032713,0.0030142611534295705,463856467968,0.14469268448416334,22266.36450835329,231928233984
6144,6144,6144,6144x6144x6144,0.1,0.1,"o=0.1, p=0.1",230557.67509634848,230930.60788214367,2.0118890762329102,0.0020469006638820708,463856467968,0.10174023449218764,23055.767509634847,231928233984
6144,6144,6144,6144x6144x6144,0.9,0.9,"o=0.9, p=0.9",204978.53029856633,205849.56372596897,2.2629514773686727,0.0056963564823950905,463856467968,0.2517224314954703,20497.853029856633,231928233984
6144,6144,6144,6144x6144x6144,0.33,0.67,"o=0.33, p=0.67",216488.28733289198,217262.15871783491,2.1426400184631347,0.005200313335163725,463856467968,0.2427058810790712,21648.8287332892,231928233984
6144,6144,6144,6144x6144x6144,0.67,0.33,"o=0.67, p=0.33",227154.3567337823,227623.42930811268,2.042032011349996,0.0019268352958182215,463856467968,0.094358721367173,22715.43567337823,231928233984
6144,6144,6144,6144x6144x6144,0.4,0.6,"o=0.4, p=0.6",216521.70443468358,217086.47496619707,2.142309331893921,0.0037093537814372707,463856467968,0.17314744076468153,21652.17044346836,231928233984
6144,6144,6144,6144x6144x6144,0.6,0.4,"o=0.6, p=0.4",222670.25563928706,223310.24910802438,2.0831541538238527,0.002489471432502404,463856467968,0.11950490691880447,22267.025563928706,231928233984
1024,2048,1024,1024x2048x1024,0.0,0.0,"o=0.0, p=0.0",214325.4288610933,220390.3649796028,0.02003946670641502,0.0004105226165835756,4294967296,2.0485705662624216,21432.542886109328,2147483648
1024,2048,1024,1024x2048x1024,1.0,1.0,"o=1.0, p=1.0",201851.4059388529,207767.3900317749,0.021277866636713345,0.00042032094145660995,4294967296,1.9753904309719568,20185.14059388529,2147483648
1024,2048,1024,1024x2048x1024,0.25,0.0,"o=0.25, p=0.0",219656.96510645805,225576.01707506538,0.019553066728015742,0.0003946507793251313,4294967296,2.018357451619973,21965.696510645805,2147483648
1024,2048,1024,1024x2048x1024,0.5,0.0,"o=0.5, p=0.0",220149.36065428474,225955.77758221969,0.01950933349629243,0.0004081586323010877,4294967296,2.092119817310286,22014.936065428476,2147483648
1024,2048,1024,1024x2048x1024,0.75,0.0,"o=0.75, p=0.0",213348.79742383317,223324.0148656845,0.020131199931104977,0.0018251290654705914,4294967296,9.066171275019533,21334.879742383317,2147483648
1024,2048,1024,1024x2048x1024,0.0,0.25,"o=0.0, p=0.25",205393.38062745606,212369.82912769407,0.020910933365424475,0.0014524084950030005,4294967296,6.94568946121032,20539.338062745606,2147483648
1024,2048,1024,1024x2048x1024,0.0,0.5,"o=0.0, p=0.5",208758.3912264699,212369.82912769407,0.020573866615692774,0.00037417972016045664,4294967296,1.8187136484838002,20875.839122646987,2147483648
1024,2048,1024,1024x2048x1024,0.0,0.75,"o=0.0, p=0.75",198185.3519857379,204288.78027517727,0.021671466901898383,0.001075209020396689,4294967296,4.961403975392652,19818.53519857379,2147483648
1024,2048,1024,1024x2048x1024,0.25,0.25,"o=0.25, p=0.25",208046.49511656497,215092.5202606224,0.02064426653087139,0.0003985452040532923,4294967296,1.9305370014347991,20804.649511656495,2147483648
1024,2048,1024,1024x2048x1024,0.5,0.5,"o=0.5, p=0.5",207735.22202354812,211699.8876531262,0.020675200161834557,0.00044680598533824236,4294967296,2.161072114615002,20773.522202354812,2147483648
1024,2048,1024,1024x2048x1024,0.75,0.75,"o=0.75, p=0.75",199927.10307317495,206171.62222009862,0.021482666581869127,0.000498168762424081,4294967296,2.3189335482426747,19992.710307317495,2147483648
1024,2048,1024,1024x2048x1024,0.25,0.75,"o=0.25, p=0.75",199274.06893448878,203668.7792673408,0.021553066683312257,0.00041704354511660065,4294967296,1.9349615126440547,19927.40689344888,2147483648
1024,2048,1024,1024x2048x1024,0.75,0.25,"o=0.75, p=0.25",208229.3973781966,216131.6022894351,0.020626133245726427,0.0005380495428084065,4294967296,2.608581726872564,20822.93973781966,2147483648
1024,2048,1024,1024x2048x1024,0.5,0.25,"o=0.5, p=0.25",208585.36244803143,212034.32920669153,0.02059093335022529,0.0003530392513714502,4294967296,1.7145373906403694,20858.53624480314,2147483648
1024,2048,1024,1024x2048x1024,0.25,0.5,"o=0.25, p=0.5",204413.2325168373,213382.70982784912,0.021011199926336606,0.0007017467595355536,4294967296,3.339869983607863,20441.32325168373,2147483648
1024,2048,1024,1024x2048x1024,0.5,0.75,"o=0.5, p=0.75",200344.90422003088,204912.56757764716,0.021437866427004338,0.0006053518706524064,4294967296,2.8237505477218163,20034.490422003088,2147483648
1024,2048,1024,1024x2048x1024,0.75,0.5,"o=0.75, p=0.5",209377.1426964113,213382.70982784912,0.020513066711525123,0.00037422974140641945,4294967296,1.8243480931896014,20937.71426964113,2147483648
1024,2048,1024,1024x2048x1024,0.1,0.1,"o=0.1, p=0.1",217756.3052853303,223324.0148656845,0.01972373332828283,0.0003706556385494952,4294967296,1.8792367163978732,21775.63052853303,2147483648
1024,2048,1024,1024x2048x1024,0.9,0.9,"o=0.9, p=0.9",199867.56031099553,206171.62222009862,0.021489066506425538,0.00048429960278898967,4294967296,2.253702377644823,19986.75603109955,2147483648
1024,2048,1024,1024x2048x1024,0.33,0.67,"o=0.33, p=0.67",201286.33482485416,204912.56757764716,0.02133759999026855,0.0003990303451744689,4294967296,1.8700807277128397,20128.633482485417,2147483648
1024,2048,1024,1024x2048x1024,0.67,0.33,"o=0.67, p=0.33",207928.31525168885,213044.00454774534,0.020656000077724456,0.0005962514661411177,4294967296,2.886577575026825,20792.831525168884,2147483648
1024,2048,1024,1024x2048x1024,0.4,0.6,"o=0.4, p=0.6",208304.80372924957,211366.49946679894,0.02061866658429305,0.00037202057437519967,4294967296,1.804290170047168,20830.480372924958,2147483648
1024,2048,1024,1024x2048x1024,0.6,0.4,"o=0.6, p=0.4",208100.25521094858,213722.49379538727,0.020638933343191942,0.00033311602307390975,4294967296,1.6140176313122936,20810.025521094856,2147483648
2048,1024,2048,2048x1024x2048,0.0,0.0,"o=0.0, p=0.0",233842.37450048773,238609.30449382763,0.03673386660714944,0.0004615057956184,8589934592,1.2563496256845939,23384.23745004877,4294967296
2048,1024,2048,2048x1024x2048,1.0,1.0,"o=1.0, p=1.0",206945.15334274093,214063.36161158298,0.04150826657811801,0.0009557145131624619,8589934592,2.302467898445771,20694.515334274092,4294967296
2048,1024,2048,2048x1024x2048,0.25,0.0,"o=0.25, p=0.0",233151.81848558728,238609.30449382763,0.036842666069666546,0.0005623469744455419,8589934592,1.5263471253198357,23315.18184855873,4294967296
2048,1024,2048,2048x1024x2048,0.5,0.0,"o=0.5, p=0.0",231909.67942690718,240318.2222925745,0.03704000028471152,0.0011123471326625412,8589934592,3.003096987344433,23190.96794269072,4294967296
2048,1024,2048,2048x1024x2048,0.75,0.0,"o=0.75, p=0.0",232868.64922278523,239034.23275969442,0.03688746690750122,0.0006502610073794827,8589934592,1.7628236956743957,23286.86492227852,4294967296
2048,1024,2048,2048x1024x2048,0.0,0.25,"o=0.0, p=0.25",208801.68966058645,216305.76284104542,0.041139200578133264,0.0006583812928420616,8589934592,1.6003745420177444,20880.168966058645,4294967296
2048,1024,2048,2048x1024x2048,0.0,0.5,"o=0.0, p=0.5",209715.20148315435,215265.00956843374,0.040959999710321424,0.0005901665666861915,8589934592,1.4408363546386371,20971.520148315434,4294967296
2048,1024,2048,2048x1024x2048,0.0,0.75,"o=0.0, p=0.75",209197.65442922173,216131.6022894351,0.041061333194375035,0.0006291930686172522,8589934592,1.5323249872058342,20919.765442922173,4294967296
2048,1024,2048,2048x1024x2048,0.25,0.25,"o=0.25, p=0.25",208823.3493960379,215610.7993032374,0.04113493350644906,0.0006807674661090473,8589934592,1.6549618732270899,20882.334939603792,4294967296
2048,1024,2048,2048x1024x2048,0.5,0.5,"o=0.5, p=0.5",209666.06062566774,216480.2042989074,0.04096959978342056,0.0005389664275652931,8589934592,1.315527684952881,20966.606062566774,4294967296
2048,1024,2048,2048x1024x2048,0.75,0.75,"o=0.75, p=0.75",207874.64332154658,215265.00956843374,0.04132266665498416,0.0009536976306380171,8589934592,2.307928572472673,20787.464332154657,4294967296
2048,1024,2048,2048x1024x2048,0.25,0.75,"o=0.25, p=0.75",208752.97908235973,215092.5202606224,0.041148800030350687,0.0006302918885731938,8589934592,1.5317381991900147,20875.297908235974,4294967296
2048,1024,2048,2048x1024x2048,0.75,0.25,"o=0.75, p=0.25",210081.74806502028,217532.79032097085,0.040888533492883045,0.0008331349350376584,8589934592,2.037575975139025,21008.174806502026,4294967296
2048,1024,2048,2048x1024x2048,0.5,0.25,"o=0.5, p=0.25",208812.52117275615,214063.36161158298,0.04113706660767396,0.0007238761708198334,8589934592,1.759668908149122,20881.252117275617,4294967296
2048,1024,2048,2048x1024x2048,0.25,0.5,"o=0.25, p=0.5",209268.3242786528,216829.93265624635,0.04104746679464976,0.0008079784903683906,8589934592,1.9684003751327834,20926.83242786528,4294967296
2048,1024,2048,2048x1024x2048,0.5,0.75,"o=0.5, p=0.75",208774.6261922553,215610.7993032374,0.041144533455371855,0.0007044207624068213,8589934592,1.7120640416809774,20877.462619225527,4294967296
2048,1024,2048,2048x1024x2048,0.75,0.5,"o=0.75, p=0.5",209154.18594551453,216305.76284104542,0.04106986696521441,0.0005506532605799954,8589934592,1.3407719607331352,20915.418594551455,4294967296
2048,1024,2048,2048x1024x2048,0.1,0.1,"o=0.1, p=0.1",230806.3281461473,235883.5185182902,0.037217067057887715,0.000537656154935238,8589934592,1.444649451013868,23080.63281461473,4294967296
2048,1024,2048,2048x1024x2048,0.9,0.9,"o=0.9, p=0.9",209873.69787542606,217709.21729092323,0.040929066762328145,0.0007652166276714784,8589934592,1.8696166030733874,20987.369787542608,4294967296
2048,1024,2048,2048x1024x2048,0.33,0.67,"o=0.33, p=0.67",209241.13782022314,217532.79032097085,0.04105280004441738,0.0007931590413881623,8589934592,1.9320461467427263,20924.113782022316,4294967296
2048,1024,2048,2048x1024x2048,0.67,0.33,"o=0.67, p=0.33",206314.23867772362,215784.12119524222,0.04163520000874996,0.001591580116419362,8589934592,3.8226791659098045,20631.423867772362,4294967296
2048,1024,2048,2048x1024x2048,0.4,0.6,"o=0.4, p=0.6",209072.7372906246,218062.9311576586,0.041085866590340935,0.0009443318674448754,8589934592,2.29843482884424,20907.273729062457,4294967296
2048,1024,2048,2048x1024x2048,0.6,0.4,"o=0.6, p=0.4",209813.5523353933,218240.19879701274,0.04094079956412315,0.0006682101546013525,8589934592,1.6321375295926366,20981.35523353933,4294967296
1024,4096,2048,1024x4096x2048,0.0,0.0,"o=0.0, p=0.0",405093.8751202737,429153.41384702,0.04240959994494915,0.0011212842734789658,17179869184,2.643939756410051,40509.387512027366,8589934592
1024,4096,2048,1024x4096x2048,1.0,1.0,"o=1.0, p=1.0",336856.6571051516,344368.7704680678,0.05100053337713083,0.0007620964935361476,17179869184,1.4942912222127458,33685.66571051516,8589934592
1024,4096,2048,1024x4096x2048,0.25,0.0,"o=0.25, p=0.0",407121.3423845243,418449.66170844954,0.04219839982688427,0.0006775719919392865,17179869184,1.605681719494043,40712.134238452425,8589934592
1024,4096,2048,1024x4096x2048,0.5,0.0,"o=0.5, p=0.0",404890.20134331624,424739.65825538815,0.04243093344072501,0.0009395322850261369,17179869184,2.214262588256845,40489.02013433162,8589934592
1024,4096,2048,1024x4096x2048,0.75,0.0,"o=0.75, p=0.0",406895.06260609877,415856.6155035073,0.0422218669205904,0.0005384930663074208,17179869184,1.275389047386754,40689.50626060987,8589934592
1024,4096,2048,1024x4096x2048,0.0,0.25,"o=0.0, p=0.25",383342.3137009729,395630.7465848907,0.04481600013871988,0.0009034262721226079,17179869184,2.015856545265562,38334.23137009729,8589934592
1024,4096,2048,1024x4096x2048,0.0,0.5,"o=0.0, p=0.5",363881.5985240804,374648.2371183874,0.04721280013521512,0.0007972901386329342,17179869184,1.68871606079185,36388.15985240804,8589934592
1024,4096,2048,1024x4096x2048,0.0,0.75,"o=0.0, p=0.75",346413.02870890533,356724.8463571046,0.049593600009878475,0.0008587453690983722,17179869184,1.7315648973402213,34641.30287089053,8589934592
1024,4096,2048,1024x4096x2048,0.25,0.25,"o=0.25, p=0.25",384596.3825453099,404270.2699570874,0.044669866810242334,0.0010505862533696265,17179869184,2.3518902750091435,38459.63825453099,8589934592
1024,4096,2048,1024x4096x2048,0.5,0.5,"o=0.5, p=0.5",364326.07885379373,376223.47388265876,0.047155200193325676,0.00070038316546278,17179869184,1.4852723826669534,36432.60788537937,8589934592
1024,4096,2048,1024x4096x2048,0.75,0.75,"o=0.75, p=0.75",345966.56269789074,358152.7085105881,0.04965760000050068,0.0008816526226479226,17179869184,1.7754636201488458,34596.65626978908,8589934592
1024,4096,2048,1024x4096x2048,0.25,0.75,"o=0.25, p=0.75",348798.6718307083,363241.49244032026,0.0492543996622165,0.0009813940432586972,17179869184,1.9925002639135474,34879.867183070826,8589934592
1024,4096,2048,1024x4096x2048,0.75,0.25,"o=0.75, p=0.25",382259.6337618327,399160.5302745954,0.044942933196822805,0.000782735759416824,17179869184,1.7416214379887398,38225.963376183274,8589934592
1024,4096,2048,1024x4096x2048,0.5,0.25,"o=0.5, p=0.25",384412.79843241157,394178.3465987869,0.04469119980931282,0.0007340774664133038,17179869184,1.6425548419944984,38441.27984324116,8589934592
1024,4096,2048,1024x4096x2048,0.25,0.5,"o=0.25, p=0.5",362979.5229032956,372827.0165702161,0.04733013324439526,0.0008623760393101186,17179869184,1.8220443936997357,36297.95229032956,8589934592
1024,4096,2048,1024x4096x2048,0.5,0.75,"o=0.5, p=0.75",348391.2438978822,357913.93822222226,0.049312000473340355,0.0007323269407082799,17179869184,1.4850886877002671,34839.124389788216,8589934592
1024,4096,2048,1024x4096x2048,0.75,0.5,"o=0.75, p=0.5",366048.35107438016,378611.37029845983,0.04693333307902018,0.0007043071874273531,17179869184,1.500654526797688,36604.83510743801,8589934592
1024,4096,2048,1024x4096x2048,0.1,0.1,"o=0.1, p=0.1",383607.0916534662,395339.41096995724,0.04478506669402123,0.0008488846477968453,17179869184,1.8954636231683246,38360.70916534662,8589934592
1024,4096,2048,1024x4096x2048,0.9,0.9,"o=0.9, p=0.9",336139.5687636837,347264.4936078416,0.051109333088000614,0.000861708677703446,17179869184,1.6860104126574034,33613.95687636837,8589934592
1024,4096,2048,1024x4096x2048,0.33,0.67,"o=0.33, p=0.67",345165.81709450355,357675.48608456017,0.049772800008455916,0.0016994697427654452,17179869184,3.4144547674165846,34516.58170945036,8589934592
1024,4096,2048,1024x4096x2048,0.67,0.33,"o=0.67, p=0.33",361789.1038434204,377281.03210137243,0.04748586677014828,0.0013250196900055815,17179869184,2.79034538090931,36178.91038434204,8589934592
1024,4096,2048,1024x4096x2048,0.4,0.6,"o=0.4, p=0.6",346778.49680963275,357913.93822222226,0.04954133356610934,0.0010588756644782176,17179869184,2.1373580165443555,34677.84968096328,8589934592
1024,4096,2048,1024x4096x2048,0.6,0.4,"o=0.6, p=0.4",364251.9218086959,374909.86498158635,0.047164800390601155,0.0007324832204369457,17179869184,1.5530294083104241,36425.19218086959,8589934592
4096,1024,2048,4096x1024x2048,0.0,0.0,"o=0.0, p=0.0",280800.01692388224,287096.73879150115,0.06118186662594478,0.0010764231693287838,17179869184,1.7593826875368916,28080.001692388225,8589934592
4096,1024,2048,4096x1024x2048,1.0,1.0,"o=1.0, p=1.0",251061.96871299675,258483.8307371308,0.06842879975835482,0.0016369407887256544,17179869184,2.392181061930422,25106.196871299675,8589934592
4096,1024,2048,4096x1024x2048,0.25,0.0,"o=0.25, p=0.0",280150.4116344433,287404.12521722785,0.06132373350361983,0.0023789936949510275,17179869184,3.8794012677173346,28015.041163444334,8589934592
4096,1024,2048,4096x1024x2048,0.5,0.0,"o=0.5, p=0.0",281615.038252447,286483.95207461785,0.061004800349473955,0.0011243675837316453,17179869184,1.843080507256083,28161.503825244698,8589934592
4096,1024,2048,4096x1024x2048,0.75,0.0,"o=0.75, p=0.0",282039.14508902124,288640.2814313795,0.06091306644181411,0.0010832441000286244,17179869184,1.7783443903014962,28203.914508902126,8589934592
4096,1024,2048,4096x1024x2048,0.0,0.25,"o=0.0, p=0.25",249224.40654841764,258732.97367977942,0.06893333370486895,0.0018802834294244653,17179869184,2.7276838771133676,24922.440654841765,8589934592
4096,1024,2048,4096x1024x2048,0.0,0.5,"o=0.0, p=0.5",251870.754767322,258982.59736501452,0.06820906698703766,0.0018285364936687322,17179869184,2.6807821517573673,25187.0754767322,8589934592
4096,1024,2048,4096x1024x2048,0.0,0.75,"o=0.0, p=0.75",249819.7225615855,260237.94649632153,0.06876906678080559,0.002309821469876057,17179869184,3.358808804601607,24981.97225615855,8589934592
4096,1024,2048,4096x1024x2048,0.25,0.25,"o=0.25, p=0.25",252348.2562938558,259357.93733342696,0.0680799995859464,0.0018121859530560666,17179869184,2.6618477733218904,25234.82562938558,8589934592
4096,1024,2048,4096x1024x2048,0.5,0.5,"o=0.5, p=0.5",252202.04833364187,260490.48401813637,0.0681194672981898,0.0014559812740172148,17179869184,2.137393804980483,25220.204833364187,8589934592
4096,1024,2048,4096x1024x2048,0.75,0.75,"o=0.75, p=0.75",250928.9784424376,259860.08626834376,0.06846506645282109,0.0013906009404216584,17179869184,2.031110188697347,25092.89784424376,8589934592
4096,1024,2048,4096x1024x2048,0.25,0.75,"o=0.25, p=0.75",252130.98639610354,262016.0621569974,0.06813866645097733,0.0014433938890739888,17179869184,2.1183183708363957,25213.098639610354,8589934592
4096,1024,2048,4096x1024x2048,0.75,0.25,"o=0.75, p=0.25",249978.69553143223,260870.2106340804,0.06872533336281776,0.0021293397811148317,17179869184,3.0983331428507284,24997.869553143224,8589934592
4096,1024,2048,4096x1024x2048,0.5,0.25,"o=0.5, p=0.25",249289.9816015245,260364.1540207032,0.06891520097851753,0.0023415256065525544,17179869184,3.3976910366734074,24928.99816015245,8589934592
4096,1024,2048,4096x1024x2048,0.25,0.5,"o=0.25, p=0.5",251406.8339443399,259357.93733342696,0.0683349331219991,0.001844631794083024,17179869184,2.699397965005369,25140.68339443399,8589934592
4096,1024,2048,4096x1024x2048,0.5,0.75,"o=0.5, p=0.75",251851.06305463778,259357.93733342696,0.06821440011262894,0.0015619184640938467,17179869184,2.28971956290015,25185.106305463778,8589934592
4096,1024,2048,4096x1024x2048,0.75,0.5,"o=0.75, p=0.5",250437.3576449194,255288.12424340486,0.06859946673115094,0.0014502963547439003,17179869184,2.1141510624678403,25043.73576449194,8589934592
4096,1024,2048,4096x1024x2048,0.1,0.1,"o=0.1, p=0.1",277984.2133655162,281526.4398263347,0.06180160008370876,0.0007470540624528662,17179869184,1.2087940464987956,27798.421336551623,8589934592
4096,1024,2048,4096x1024x2048,0.9,0.9,"o=0.9, p=0.9",250487.99156522503,259357.93733342696,0.06858559995889664,0.0017593434404362372,17179869184,2.565179048503785,25048.799156522502,8589934592
4096,1024,2048,4096x1024x2048,0.33,0.67,"o=0.33, p=0.67",250235.03012305553,260237.94649632153,0.06865493282675743,0.0022404832331908947,17179869184,3.2633973131173084,25023.503012305555,8589934592
4096,1024,2048,4096x1024x2048,0.67,0.33,"o=0.67, p=0.33",251677.9006032321,259232.7031856308,0.06826133380333582,0.0013312176551697546,17179869184,1.9501782063108473,25167.790060323212,8589934592
4096,1024,2048,4096x1024x2048,0.4,0.6,"o=0.4, p=0.6",250320.5918500264,259357.93733342696,0.06863146598140399,0.001874336145548392,17179869184,2.7310157502045085,25032.05918500264,8589934592
4096,1024,2048,4096x1024x2048,0.6,0.4,"o=0.6, p=0.4",251050.22670461034,259985.92746864978,0.06843200027942657,0.0019601105721226003,17179869184,2.864318687337697,25105.022670461032,8589934592
1280,1280,1280,1280x1280x1280,0.0,0.0,"o=0.0, p=0.0",197914.23565321168,204161.99406800902,0.021192533150315284,0.0005294323086302876,4194304000,2.498202102009741,19791.42356532117,2097152000
1280,1280,1280,1280x1280x1280,1.0,1.0,"o=1.0, p=1.0",170526.04211372978,177364.0099806251,0.024596266634762286,0.0004497856570284889,4194304000,1.8286745045803003,17052.604211372978,2097152000
1280,1280,1280,1280x1280x1280,0.25,0.0,"o=0.25, p=0.0",198333.50230238202,204161.99406800902,0.021147733243803184,0.00041564978679628484,4194304000,1.9654578673015968,19833.3502302382,2097152000
1280,1280,1280,1280x1280x1280,0.5,0.0,"o=0.5, p=0.0",198093.70352732576,203844.4768883224,0.021173333252469697,0.0003452772206775954,4194304000,1.6307173582946446,19809.370352732578,2097152000
1280,1280,1280,1280x1280x1280,0.75,0.0,"o=0.75, p=0.0",199338.94442249963,203212.3961995225,0.02104106657207012,0.0003602175159419916,4194304000,1.7119736526101,19933.894442249963,2097152000
1280,1280,1280,1280x1280x1280,0.0,0.25,"o=0.0, p=0.25",185435.51102560962,193321.53901447973,0.022618666601677734,0.0004065455309732537,4194304000,1.7973894665528085,18543.551102560963,2097152000
1280,1280,1280,1280x1280x1280,0.0,0.5,"o=0.0, p=0.5",184755.90889755075,189410.41219733577,0.02270186661432187,0.0003972542135286732,4194304000,1.7498746701209953,18475.590889755073,2097152000
1280,1280,1280,1280x1280x1280,0.0,0.75,"o=0.0, p=0.75",184894.90554678094,189959.41607469882,0.022684800252318383,0.00038278464379198495,4194304000,1.6874058379811583,18489.490554678094,2097152000
1280,1280,1280,1280x1280x1280,0.25,0.25,"o=0.25, p=0.25",183582.79984456644,190235.12124218425,0.02284693339218696,0.0010420568780337327,4194304000,4.561036092441571,18358.279984456643,2097152000
1280,1280,1280,1280x1280x1280,0.5,0.5,"o=0.5, p=0.5",185304.42728466194,189684.50890217052,0.022634666971862318,0.0003169274064424973,4194304000,1.4001858601961192,18530.442728466194,2097152000
1280,1280,1280,1280x1280x1280,0.75,0.75,"o=0.75, p=0.75",184834.0687553884,189410.41219733577,0.022692266789575418,0.00040609596698685515,4194304000,1.7895786734422288,18483.40687553884,2097152000
1280,1280,1280,1280x1280x1280,0.25,0.75,"o=0.25, p=0.75",184634.45606763032,188051.64712105063,0.022716799937188625,0.0003446852760882383,4194304000,1.5173143974559986,18463.44560676303,2097152000
1280,1280,1280,1280x1280x1280,0.75,0.25,"o=0.75, p=0.25",183308.93558482509,188592.8070644878,0.022881066799163817,0.0010868852552001428,4194304000,4.750151139106253,18330.89355848251,2097152000
1280,1280,1280,1280x1280x1280,0.5,0.25,"o=0.5, p=0.25",184781.95551169707,188592.8070644878,0.02269866658995549,0.00035367682951905016,4194304000,1.5581392330576704,18478.19555116971,2097152000
1280,1280,1280,1280x1280x1280,0.25,0.5,"o=0.25, p=0.5",184755.90738166354,189959.41607469882,0.022701866800586383,0.0004436115339939895,4194304000,1.954075133515148,18475.590738166356,2097152000
1280,1280,1280,1280x1280x1280,0.5,0.75,"o=0.5, p=0.75",185173.53533668956,189410.41219733577,0.022650666534900665,0.0003716304176968714,4194304000,1.6407041140456275,18517.353533668957,2097152000
1280,1280,1280,1280x1280x1280,0.75,0.5,"o=0.75, p=0.5",183283.30305373966,191906.29007350167,0.022884266761442024,0.0005891670971706815,4194304000,2.5745509057051206,18328.330305373966,2097152000
1280,1280,1280,1280x1280x1280,0.1,0.1,"o=0.1, p=0.1",194142.39187894622,201339.47482431505,0.021604266638557117,0.0016446616009076298,4194304000,7.612670350829699,19414.239187894622,2097152000
1280,1280,1280,1280x1280x1280,0.9,0.9,"o=0.9, p=0.9",183497.1299297679,189137.09061011692,0.022857600015898545,0.0011218925541543038,4194304000,4.90818175737599,18349.712992976787,2097152000
1280,1280,1280,1280x1280x1280,0.33,0.67,"o=0.33, p=0.67",183138.18750787203,189959.41607469882,0.022902399860322477,0.0012014894522876518,4194304000,5.246129050297414,18313.818750787203,2097152000
1280,1280,1280,1280x1280x1280,0.67,0.33,"o=0.67, p=0.33",184877.521616364,188864.55669919009,0.02268693329145511,0.00036114027386262754,4194304000,1.5918426224607836,18487.752161636403,2097152000
1280,1280,1280,1280x1280x1280,0.4,0.6,"o=0.4, p=0.6",184539.14051771208,188592.8070644878,0.022728533297777177,0.00028188264402601764,4194304000,1.240214845071351,18453.914051771208,2097152000
